"provid","amphid","name","tambid","region_id"
"45","1","เหนือเมือง","3","3"
"45","1","แคนใหญ่","23","3"
"45","1","โนนตาล","24","3"
"45","1","โนนรัง","10","3"
"45","1","ในเมือง","1","3"
"45","2","กำแพง","8","3"
"45","2","กู่กาสิงห์","9","3"
"45","2","ดงครั่งน้อย","13","3"
"45","2","ดงครั่งใหญ่","5","3"
"45","2","ทุ่งทอง","12","3"
"45","2","น้ำอ้อม","10","3"
"45","2","บ้านฝาง","6","3"
"45","2","สิงห์โคก","4","3"
"45","2","หนองแวง","7","3"
"45","2","เกษตรวิสัย","1","3"
"45","2","เมืองบัว","2","3"
"45","2","เหล่าหลวง","3","3"
"45","2","โนนสว่าง","11","3"
"45","3","ขี้เหล็ก","8","3"
"45","3","ดอกล้ำ","2","3"
"45","3","บัวแดง","1","3"
"45","3","สระบัว","6","3"
"45","3","หนองแคน","3","3"
"45","3","โนนสง่า","7","3"
"45","3","โนนสวรรค์","5","3"
"45","3","โพนสูง","4","3"
"45","4","ดงกลาง","7","3"
"45","4","ดงแดง","6","3"
"45","4","ดู่น้อย","11","3"
"45","4","น้ำใส","5","3"
"45","4","ป่าสังข์","8","3"
"45","4","ลิ้นฟ้า","10","3"
"45","4","ศรีโคตร","12","3"
"45","4","หนองผือ","2","3"
"45","4","หัวช้าง","1","3"
"45","4","อีง่อง","9","3"
"45","4","เมืองหงส์","3","3"
"45","4","โคกล่าม","4","3"
"45","5","ธงธานี","2","3"
"45","5","ธวัชบุรี","4","3"
"45","5","นิเวศน์","1","3"
"45","5","บึงนคร","20","3"
"45","5","มะอึ","7","3"
"45","5","ราชธานี","22","3"
"45","5","หนองพอก","24","3"
"45","5","หนองไผ่","3","3"
"45","5","อุ่มเม้า","6","3"
"45","5","เขวาทุ่ง","10","3"
"45","5","เมืองน้อย","17","3"
"45","5","ไพศาล","15","3"
"45","6","กุดน้ำใส","3","3"
"45","6","คำไฮ","13","3"
"45","6","ค้อใหญ่","15","3"
"45","6","ชานุวรรณ","17","3"
"45","6","นานวล","12","3"
"45","6","พนมไพร","1","3"
"45","6","วารีสวัสดิ์","6","3"
"45","6","สระแก้ว","14","3"
"45","6","หนองทัพไทย","4","3"
"45","6","แสนสุข","2","3"
"45","6","โคกสว่าง","7","3"
"45","6","โพธิ์ชัย","11","3"
"45","6","โพธิ์ใหญ่","5","3"
"45","7","คำนาดี","10","3"
"45","7","นาอุดม","3","3"
"45","7","พรมสวรรค์","11","3"
"45","7","วังสามัคคี","13","3"
"45","7","สระนกแก้ว","12","3"
"45","7","สว่าง","4","3"
"45","7","หนองใหญ่","5","3"
"45","7","อุ่มเม่า","9","3"
"45","7","แวง","1","3"
"45","7","โคกกกม่วง","2","3"
"45","7","โคกสูง","14","3"
"45","7","โนนชัยศรี","7","3"
"45","7","โพธิ์ทอง","6","3"
"45","7","โพธิ์ศรีสว่าง","8","3"
"45","8","ขามเบี้ย","1","3"
"45","8","คำพอุง","6","3"
"45","8","ดอนโอง","8","3"
"45","8","บัวคำ","3","3"
"45","8","สะอาด","5","3"
"45","8","หนองตาไก้","7","3"
"45","8","อัคคะคำ","4","3"
"45","8","เชียงใหม่","2","3"
"45","8","โพธิ์ศรี","9","3"
"45","9","กกโพธิ์","4","3"
"45","9","ท่าสีดา","9","3"
"45","9","บึงงาม","2","3"
"45","9","ผาน้ำย้อย","8","3"
"45","9","ภูเขาทอง","3","3"
"45","9","รอบเมือง","7","3"
"45","9","หนองขุ่นใหญ่","6","3"
"45","9","หนองพอก","1","3"
"45","9","โคกสว่าง","5","3"
"45","10","กลาง","1","3"
"45","10","ขวัญเมือง","17","3"
"45","10","ขวาว","8","3"
"45","10","ท่าม่วง","7","3"
"45","10","นางาม","2","3"
"45","10","นาเมือง","5","3"
"45","10","นาเลิง","12","3"
"45","10","นาแซง","4","3"
"45","10","บึงเกลือ","18","3"
"45","10","พรสวรรค์","16","3"
"45","10","ภูเงิน","10","3"
"45","10","วังหลวง","6","3"
"45","10","ศรีวิลัย","14","3"
"45","10","หนองหลวง","15","3"
"45","10","เกาะแก้ว","11","3"
"45","10","เมืองไพร","3","3"
"45","10","เหล่าน้อย","13","3"
"45","10","โพธิ์ทอง","9","3"
"45","11","จำปาขัน","15","3"
"45","11","ช้างเผือก","12","3"
"45","11","ดอกไม้","2","3"
"45","11","ทุ่งกุลา","13","3"
"45","11","ทุ่งศรีเมือง","14","3"
"45","11","ทุ่งหลวง","8","3"
"45","11","นาใหญ่","3","3"
"45","11","น้ำคำ","10","3"
"45","11","บ่อพันขัน","7","3"
"45","11","สระคู","1","3"
"45","11","หัวช้าง","9","3"
"45","11","หัวโทน","6","3"
"45","11","หินกอง","4","3"
"45","11","ห้วยหินลาด","11","3"
"45","11","เมืองทุ่ง","5","3"
"45","12","กกกุง","4","3"
"45","12","คูเมือง","3","3"
"45","12","หนองผือ","1","3"
"45","12","หนองหิน","2","3"
"45","12","เมืองสรวง","5","3"
"45","13","ท่าหาดยาว","5","3"
"45","13","ยางคำ","4","3"
"45","13","ศรีสว่าง","3","3"
"45","13","สามขา","2","3"
"45","13","โพนทราย","1","3"
"45","14","ขี้เหล็ก","9","3"
"45","14","บ้านดู่","10","3"
"45","14","บ้านแจ้ง","3","3"
"45","14","หนองขาม","6","3"
"45","14","หนองบัว","8","3"
"45","14","หนองหมื่นถ่าน","5","3"
"45","14","หน่อม","4","3"
"45","14","อาจสามารถ","1","3"
"45","14","โพนเมือง","2","3"
"45","14","โหรา","7","3"
"45","15","ชมสะอาด","4","3"
"45","15","ชุมพร","2","3"
"45","15","บุ่งเลิศ","3","3"
"45","15","เมยวดี","1","3"
"45","16","บ้านบาก","8","3"
"45","16","ศรีสมเด็จ","2","3"
"45","16","สวนจิก","5","3"
"45","16","หนองแวงควง","7","3"
"45","16","หนองใหญ่","4","3"
"45","16","เมืองเปลือย","3","3"
"45","16","โพธิ์ทอง","1","3"
"45","16","โพธิ์สัย","6","3"
"45","17","จังหาร","4","3"
"45","17","ดงสิงห์","5","3"
"45","17","ดินดำ","1","3"
"45","17","ปาฝา","2","3"
"45","17","ผักแว่น","7","3"
"45","17","ม่วงลาด","3","3"
"45","17","ยางใหญ่","6","3"
"45","17","แสนชาติ","8","3"
"45","18","บ้านเขือง","6","3"
"45","18","พระธาตุ","3","3"
"45","18","พระเจ้า","4","3"
"45","18","พลับพลา","2","3"
"45","18","หมูม้น","5","3"
"45","18","เชียงขวัญ","1","3"
"45","19","ดูกอึ่ง","3","3"
"45","19","สาวแห","2","3"
"45","19","หนองฮี","1","3"
"45","19","เด่นราษฎร์","4","3"
"45","20","ทุ่งเขาหลวง","1","3"
"45","20","บึงงาม","3","3"
"45","20","มะบ้า","4","3"
"45","20","เทอดไทย","2","3"
"45","20","เหล่า","5","3"
"46","1","กลางหมื่น","16","3"
"46","1","กาฬสินธุ์","1","3"
"46","1","ขมิ้น","17","3"
"46","1","นาจารย์","20","3"
"46","1","บึงวิชัย","8","3"
"46","1","ภูดิน","13","3"
"46","1","ภูปอ","11","3"
"46","1","ลำคลอง","21","3"
"46","1","ลำปาว","5","3"
"46","1","ลำพาน","6","3"
"46","1","หนองกุง","15","3"
"46","1","หลุบ","3","3"
"46","1","ห้วยโพธิ์","9","3"
"46","1","เชียงเครือ","7","3"
"46","1","เหนือ","2","3"
"46","1","โพนทอง","19","3"
"46","1","ไผ่","4","3"
"46","2","นามน","1","3"
"46","2","ยอดแกง","2","3"
"46","2","สงเปลือย","3","3"
"46","2","หนองบัว","5","3"
"46","2","หลักเหลี่ยม","4","3"
"46","3","กมลาไสย","1","3"
"46","3","ดงลิง","4","3"
"46","3","ธัญญา","5","3"
"46","3","หนองแปน","8","3"
"46","3","หลักเมือง","2","3"
"46","3","เจ้าท่า","10","3"
"46","3","โคกสมบูรณ์","11","3"
"46","3","โพนงาม","3","3"
"46","4","ร่องคำ","1","3"
"46","4","สามัคคี","2","3"
"46","4","เหล่าอ้อย","3","3"
"46","5","กุดค้าว","12","3"
"46","5","กุดหว้า","6","3"
"46","5","จุมจัง","4","3"
"46","5","นาขาม","8","3"
"46","5","นาโก","10","3"
"46","5","บัวขาว","1","3"
"46","5","สมสะอาด","11","3"
"46","5","สามขา","7","3"
"46","5","หนองห้าง","9","3"
"46","5","เหล่าใหญ่","3","3"
"46","5","เหล่าไฮงาม","5","3"
"46","5","แจนแลน","2","3"
"46","6","กุดปลาค้าว","11","3"
"46","6","กุดสิมคุ้มใหม่","6","3"
"46","6","คุ้มเก่า","1","3"
"46","6","สงเปลือย","2","3"
"46","6","สระพังทอง","8","3"
"46","6","หนองผือ","3","3"
"46","7","คลองขาม","11","3"
"46","7","ดอนสมบูรณ์","9","3"
"46","7","นาดี","13","3"
"46","7","นาเชือก","10","3"
"46","7","บัวบาน","4","3"
"46","7","ยางตลาด","1","3"
"46","7","หนองตอกแป้น","15","3"
"46","7","หนองอิเฒ่า","8","3"
"46","7","หัวงัว","2","3"
"46","7","หัวนาคำ","7","3"
"46","7","อิตื้อ","6","3"
"46","7","อุ่มเม่า","3","3"
"46","7","เขาพระนอน","12","3"
"46","7","เว่อ","5","3"
"46","7","โนนสูง","14","3"
"46","8","กุดโดน","3","3"
"46","8","คำเหมือดแก้ว","7","3"
"46","8","คำใหญ่","2","3"
"46","8","ทรายทอง","9","3"
"46","8","บึงนาเรียง","4","3"
"46","8","พิมูล","6","3"
"46","8","หัวหิน","5","3"
"46","8","ห้วยเม็ก","1","3"
"46","8","โนนสะอาด","8","3"
"46","9","นามะเขือ","3","3"
"46","9","นิคม","5","3"
"46","9","ภูสิงห์","1","3"
"46","9","สหัสขันธ์","2","3"
"46","9","โนนน้ำเกลี้ยง","8","3"
"46","9","โนนบุรี","7","3"
"46","9","โนนศิลา","4","3"
"46","9","โนนแหลมทอง","6","3"
"46","10","ดินจี่","5","3"
"46","10","ทุ่งคลอง","1","3"
"46","10","นาทัน","7","3"
"46","10","นาบอน","6","3"
"46","10","เนินยาง","9","3"
"46","10","โพน","2","3"
"46","11","กุงเก่า","2","3"
"46","11","กุดจิก","4","3"
"46","11","ดงสมบูรณ์","6","3"
"46","11","ท่าคันโท","1","3"
"46","11","นาตาล","5","3"
"46","11","ยางอู้ม","3","3"
"46","12","ดงมูล","7","3"
"46","12","ลำหนองแสน","8","3"
"46","12","หนองกุงศรี","1","3"
"46","12","หนองบัว","2","3"
"46","12","หนองสรวง","4","3"
"46","12","หนองหิน","9","3"
"46","12","หนองใหญ่","6","3"
"46","12","เสาเล้า","5","3"
"46","12","โคกเครือ","3","3"
"46","13","ผาเสวย","6","3"
"46","13","มหาไชย","4","3"
"46","13","ลำห้วยหลัว","8","3"
"46","13","ศรีสมเด็จ","7","3"
"46","13","สมเด็จ","1","3"
"46","13","หนองแวง","2","3"
"46","13","หมูม่น","5","3"
"46","13","แซงบาดาล","3","3"
"46","14","คำบง","1","3"
"46","14","นิคมห้วยผึ้ง","3","3"
"46","14","หนองอีบุตร","4","3"
"46","14","ไค้นุ่น","2","3"
"46","15","คำสร้างเที่ยง","3","3"
"46","15","สำราญ","1","3"
"46","15","สำราญใต้","2","3"
"46","15","หนองช้าง","4","3"
"46","16","นาคู","1","3"
"46","16","บ่อแก้ว","4","3"
"46","16","ภูแล่นช้าง","5","3"
"46","16","สายนาวัง","2","3"
"46","16","โนนนาจาน","3","3"
"46","17","ดงพยุง","3","3"
"46","17","ดอนจาน","1","3"
"46","17","นาจำปา","5","3"
"46","17","ม่วงนา","4","3"
"46","17","สะอาดไชยศรี","2","3"
"46","18","ฆ้องชัยพัฒนา","1","3"
"46","18","ลำชี","5","3"
"46","18","เหล่ากลาง","2","3"
"46","18","โคกสะอาด","3","3"
"46","18","โนนศิลาเลิง","4","3"
"47","1","ขมิ้น","2","3"
"47","1","งิ้วด่อน","3","3"
"47","1","ดงชน","11","3"
"47","1","ดงมะไฟ","15","3"
"47","1","ท่าแร่","7","3"
"47","1","ธาตุนาเวง","16","3"
"47","1","ธาตุเชิงชุม","1","3"
"47","1","พังขว้าง","13","3"
"47","1","ม่วงลาย","9","3"
"47","1","หนองลาด","18","3"
"47","1","ห้วยยาง","12","3"
"47","1","ฮางโฮง","20","3"
"47","1","เชียงเครือ","6","3"
"47","1","เหล่าปอแดง","17","3"
"47","1","โคกก่อง","21","3"
"47","1","โนนหอม","4","3"
"47","2","กุสุมาลย์","1","3"
"47","2","นาเพียง","3","3"
"47","2","นาโพธิ์","2","3"
"47","2","อุ่มจาน","5","3"
"47","2","โพธิไพศาล","4","3"
"47","3","กุดบาก","1","3"
"47","3","กุดไห","5","3"
"47","3","นาม่อง","3","3"
"47","4","ช้างมิ่ง","6","3"
"47","4","นาหัวบ่อ","4","3"
"47","4","นาใน","7","3"
"47","4","บะฮี","9","3"
"47","4","พรรณา","1","3"
"47","4","พอกน้อย","3","3"
"47","4","วังยาง","2","3"
"47","4","สว่าง","8","3"
"47","4","เชิงชุม","10","3"
"47","4","ไร่","5","3"
"47","5","ต้นผึ้ง","5","3"
"47","5","พังโคน","1","3"
"47","5","ม่วงไข่","2","3"
"47","5","แร่","3","3"
"47","5","ไฮหย่อง","4","3"
"47","6","คำบ่อ","4","3"
"47","6","ค้อเขียว","5","3"
"47","6","ปลาโหล","2","3"
"47","6","วาริชภูมิ","1","3"
"47","6","หนองลาด","3","3"
"47","7","นิคมน้ำอูน","1","3"
"47","7","สุวรรณคาม","4","3"
"47","7","หนองบัว","3","3"
"47","7","หนองปลิง","2","3"
"47","8","กุดเรือคำ","13","3"
"47","8","ขัวก่าย","3","3"
"47","8","คอนสวรรค์","12","3"
"47","8","คูสะคาม","5","3"
"47","8","ธาตุ","6","3"
"47","8","นาคำ","11","3"
"47","8","นาซอ","9","3"
"47","8","วานรนิวาส","1","3"
"47","8","ศรีวิชัย","8","3"
"47","8","หนองสนม","4","3"
"47","8","หนองแวง","7","3"
"47","8","หนองแวงใต้","14","3"
"47","8","อินทร์แปลง","10","3"
"47","8","เดื่อศรีคันไชย","2","3"
"47","9","คำตากล้า","1","3"
"47","9","นาแต้","3","3"
"47","9","หนองบัวสิม","2","3"
"47","9","แพด","4","3"
"47","10","ดงหม้อทอง","3","3"
"47","10","ดงหม้อทองใต้","5","3"
"47","10","ดงเหนือ","4","3"
"47","10","บ่อแก้ว","9","3"
"47","10","มาย","2","3"
"47","10","ม่วง","1","3"
"47","10","หนองกวั่ง","8","3"
"47","10","ห้วยหลัว","6","3"
"47","10","โนนสะอาด","7","3"
"47","11","ท่าก้อน","5","3"
"47","11","นาฮี","6","3"
"47","11","บะหว้า","7","3"
"47","11","วาใหญ่","3","3"
"47","11","สามัคคีพัฒนา","8","3"
"47","11","อากาศ","1","3"
"47","11","โพนงาม","4","3"
"47","11","โพนแพง","2","3"
"47","12","คำสะอาด","3","3"
"47","12","ค้อใต้","12","3"
"47","12","ตาลเนิ้ง","17","3"
"47","12","ตาลโกน","16","3"
"47","12","ทรายมูล","15","3"
"47","12","ธาตุทอง","20","3"
"47","12","บงเหนือ","6","3"
"47","12","บงใต้","11","3"
"47","12","บ้านต้าย","4","3"
"47","12","บ้านถ่อน","21","3"
"47","12","พันนา","13","3"
"47","12","สว่างแดนดิน","1","3"
"47","12","หนองหลวง","10","3"
"47","12","แวง","14","3"
"47","12","โคกสี","8","3"
"47","12","โพนสูง","7","3"
"47","13","ท่าศิลา","2","3"
"47","13","ปทุมวาปี","4","3"
"47","13","วัฒนา","3","3"
"47","13","ส่องดาว","1","3"
"47","14","จันทร์เพ็ญ","4","3"
"47","14","นาตาล","3","3"
"47","14","บึงทวาย","2","3"
"47","14","เต่างอย","1","3"
"47","15","ด่านม่วงคำ","3","3"
"47","15","ตองโขบ","1","3"
"47","15","เหล่าโพนค้อ","2","3"
"47","15","แมดนาท่ม","4","3"
"47","16","ทุ่งแก","3","3"
"47","16","บ้านเหล่า","1","3"
"47","16","หนองแปน","5","3"
"47","16","เจริญศิลป์","2","3"
"47","16","โคกศิลา","4","3"
"47","17","นาตงวัฒนา","3","3"
"47","17","นาแก้ว","2","3"
"47","17","บ้านแป้น","4","3"
"47","17","บ้านโพน","1","3"
"47","17","เชียงสือ","5","3"
"47","18","กกปลาซิว","4","3"
"47","18","สร้างค้อ","1","3"
"47","18","หลุบเลา","2","3"
"47","18","โคกภู","3","3"
"48","1","กุรุคุ","5","3"
"48","1","ขามเฒ่า","8","3"
"48","1","คำเตย","11","3"
"48","1","ดงขวาง","13","3"
"48","1","ท่าค้อ","10","3"
"48","1","นาทราย","3","3"
"48","1","นาราชควาย","4","3"
"48","1","บ้านกลาง","9","3"
"48","1","บ้านผึ้ง","6","3"
"48","1","วังตามัว","14","3"
"48","1","หนองญาติ","12","3"
"48","1","หนองแสง","2","3"
"48","1","อาจสามารถ","7","3"
"48","1","โพธิ์ตาก","15","3"
"48","1","ในเมือง","1","3"
"48","2","กุตาไก้","3","3"
"48","2","นามะเขือ","7","3"
"48","2","ปลาปาก","1","3"
"48","2","มหาชัย","6","3"
"48","2","หนองฮี","2","3"
"48","2","หนองเทาใหญ่","8","3"
"48","2","โคกสว่าง","4","3"
"48","2","โคกสูง","5","3"
"48","3","ท่าจำปา","3","3"
"48","3","ท่าอุเทน","1","3"
"48","3","พนอม","5","3"
"48","3","พะทาย","6","3"
"48","3","รามราช","12","3"
"48","3","หนองเทา","14","3"
"48","3","เวินพระบาท","11","3"
"48","3","โนนตาล","2","3"
"48","3","ไชยบุรี","4","3"
"48","4","นางัว","8","3"
"48","4","นาเข","9","3"
"48","4","บ้านแพง","1","3"
"48","4","หนองแวง","4","3"
"48","4","โพนทอง","3","3"
"48","4","ไผ่ล้อม","2","3"
"48","5","กุดฉิม","11","3"
"48","5","ดอนนางหงส์","7","3"
"48","5","ธาตุพนม","1","3"
"48","5","ธาตุพนมเหนือ","12","3"
"48","5","นาถ่อน","5","3"
"48","5","นาหนาด","10","3"
"48","5","น้ำก่ำ","8","3"
"48","5","ฝั่งแดง","2","3"
"48","5","พระกลางทุ่ง","4","3"
"48","5","อุ่มเหม้า","9","3"
"48","5","แสนพัน","6","3"
"48","5","โพนแพง","3","3"
"48","6","ท่าลาด","3","3"
"48","6","นาขาม","9","3"
"48","6","นางาม","4","3"
"48","6","หนองย่างชิ้น","7","3"
"48","6","เรณู","1","3"
"48","6","เรณูใต้","8","3"
"48","6","โคกหินแฮ่","5","3"
"48","6","โพนทอง","2","3"
"48","7","ก้านเหลือง","7","3"
"48","7","คำพี้","13","3"
"48","7","นาคู่","4","3"
"48","7","นาเลียง","9","3"
"48","7","นาแก","1","3"
"48","7","บ้านแก้ง","12","3"
"48","7","พระซอง","2","3"
"48","7","พิมาน","5","3"
"48","7","พุ่มแก","6","3"
"48","7","สีชมพู","15","3"
"48","7","หนองบ่อ","8","3"
"48","7","หนองสังข์","3","3"
"48","8","ท่าบ่อสงคราม","5","3"
"48","8","นาคำ","7","3"
"48","8","นาเดื่อ","2","3"
"48","8","บ้านข่า","6","3"
"48","8","บ้านเอื้อง","3","3"
"48","8","ศรีสงคราม","1","3"
"48","8","สามผง","4","3"
"48","8","หาดแพง","9","3"
"48","8","โพนสว่าง","8","3"
"48","9","ท่าเรือ","6","3"
"48","9","นาคูณใหญ่","4","3"
"48","9","นางัว","2","3"
"48","9","นาหว้า","1","3"
"48","9","บ้านเสียว","3","3"
"48","9","เหล่าพัฒนา","5","3"
"48","10","นาขมิ้น","3","3"
"48","10","นาหัวบ่อ","2","3"
"48","10","นาใน","7","3"
"48","10","บ้านค้อ","5","3"
"48","10","โพนจาน","6","3"
"48","10","โพนบก","4","3"
"48","10","โพนสวรรค์","1","3"
"48","11","ดอนเตย","3","3"
"48","11","นาทม","1","3"
"48","11","หนองซน","2","3"
"48","12","ยอดชาด","3","3"
"48","12","วังยาง","1","3"
"48","12","หนองโพธิ์","4","3"
"48","12","โคกสี","2","3"
"49","1","กุดแข้","13","3"
"49","1","คำป่าหลาย","9","3"
"49","1","คำอาฮวน","10","3"
"49","1","ดงมอน","12","3"
"49","1","ดงเย็น","11","3"
"49","1","นาสีนวน","8","3"
"49","1","นาโสก","7","3"
"49","1","บางทรายใหญ่","4","3"
"49","1","บ้านโคก","3","3"
"49","1","ผึ่งแดด","6","3"
"49","1","มุกดาหาร","1","3"
"49","1","ศรีบุญเรือง","2","3"
"49","1","โพนทราย","5","3"
"49","2","กกแดง","4","3"
"49","2","นากอก","2","3"
"49","2","นาอุดม","5","3"
"49","2","นิคมคำสร้อย","1","3"
"49","2","ร่มเกล้า","7","3"
"49","2","หนองแวง","3","3"
"49","2","โชคชัย","6","3"
"49","3","ดอนตาล","1","3"
"49","3","นาสะเม็ง","6","3"
"49","3","บ้านบาก","5","3"
"49","3","บ้านแก้ง","7","3"
"49","3","ป่าไร่","3","3"
"49","3","เหล่าหมี","4","3"
"49","3","โพธิ์ไทร","2","3"
"49","4","กกตูม","3","3"
"49","4","ชะโนดน้อย","5","3"
"49","4","ดงหลวง","1","3"
"49","4","พังแดง","6","3"
"49","4","หนองบัว","2","3"
"49","4","หนองแคน","4","3"
"49","5","คำชะอี","4","3"
"49","5","คำบก","12","3"
"49","5","น้ำเที่ยง","14","3"
"49","5","บ้านค้อ","6","3"
"49","5","บ้านซ่ง","3","3"
"49","5","บ้านเหล่า","7","3"
"49","5","หนองเอี่ยน","5","3"
"49","5","เหล่าสร้างถ่อ","11","3"
"49","5","โพนงาม","8","3"
"49","6","ชะโนด","4","3"
"49","6","ดงหมู","5","3"
"49","6","บางทรายน้อย","3","3"
"49","6","ป่งขาม","2","3"
"49","6","หว้านใหญ่","1","3"
"49","7","บ้านเป้า","4","3"
"49","7","ภูวง","3","3"
"49","7","หนองสูง","1","3"
"49","7","หนองสูงเหนือ","6","3"
"49","7","หนองสูงใต้","5","3"
"49","7","โนนยาง","2","3"
"97","3","คำนาดี","18","3"
"97","3","ชัยพร","14","3"
"97","3","นาสวรรค์","10","3"
"97","3","บึงกาฬ","1","3"
"97","3","วิศิษฐ์","16","3"
"97","3","หนองเข็ง","4","3"
"97","3","หนองเลิง","6","3"
"97","3","หอคำ","5","3"
"97","3","โคกก่อง","7","3"
"97","3","โนนสมบูรณ์","3","3"
"97","3","โป่งเปือย","19","3"
"97","3","ไคสี","11","3"
"97","4","ดอนหญ้านาง","2","3"
"97","4","ป่าแฝก","6","3"
"97","4","พรเจริญ","3","3"
"97","4","วังชมภู","5","3"
"97","4","ศรีชมภู","1","3"
"97","4","ศรีสำราญ","7","3"
"97","4","หนองหัวช้าง","4","3"
"97","6","คำแก้ว","4","3"
"97","6","ถ้ำเจริญ","6","3"
"97","6","บัวตูม","5","3"
"97","6","ศรีชมภู","3","3"
"97","6","หนองพันทา","2","3"
"97","6","เหล่าทอง","7","3"
"97","6","โซ่","1","3"
"97","9","ซาง","2","3"
"97","9","ท่ากกแดง","3","3"
"97","9","ท่าสะอาด","9","3"
"97","9","น้ำจั้น","8","3"
"97","9","บ้านต้อง","6","3"
"97","9","ป่งไฮ","7","3"
"97","9","หนองทุ่ม","12","3"
"97","9","เซกา","1","3"
"97","9","โสกก่าม","13","3"
"97","10","นากั้ง","3","3"
"97","10","นาดง","6","3"
"97","10","ปากคาด","1","3"
"97","10","สมสนุก","5","3"
"97","10","หนองยอง","2","3"
"97","10","โนนศิลา","4","3"
"97","11","ดงบัง","3","3"
"97","11","ท่าดอกคำ","4","3"
"97","11","บึงโขงหลง","1","3"
"97","11","โพธิ์หมากแข้ง","2","3"
"97","12","ชุมภูพร","2","3"
"97","12","นาสะแบง","4","3"
"97","12","นาสิงห์","5","3"
"97","12","นาแสง","3","3"
"97","12","ศรีวิไล","1","3"
"97","13","บุ่งคล้า","1","3"
"97","13","หนองเดิ่น","2","3"
"97","13","โคกกว้าง","3","3"
"50","1","ช้างคลาน","5","4"
"50","1","ช้างม่อย","4","4"
"50","1","ช้างเผือก","7","4"
"50","1","ท่าศาลา","12","4"
"50","1","ป่าตัน","15","4"
"50","1","ป่าแดด","10","4"
"50","1","พระสิงห์","2","4"
"50","1","ฟ้าฮ่าม","14","4"
"50","1","วัดเกต","6","4"
"50","1","ศรีภูมิ","1","4"
"50","1","สันผีเสื้อ","16","4"
"50","1","สุเทพ","8","4"
"50","1","หนองป่าครั่ง","13","4"
"50","1","หนองหอย","11","4"
"50","1","หายยา","3","4"
"50","1","แม่เหียะ","9","4"
"50","2","ข่วงเปา","4","4"
"50","2","ดอยแก้ว","7","4"
"50","2","บ้านหลวง","3","4"
"50","2","บ้านแปะ","6","4"
"50","2","สบเตี๊ยะ","5","4"
"50","2","แม่สอย","9","4"
"50","3","กองแขก","8","4"
"50","3","ช่างเคิ่ง","1","4"
"50","3","ท่าผา","2","4"
"50","3","บ้านทับ","3","4"
"50","3","ปางหินฝน","7","4"
"50","3","แม่นาจร","5","4"
"50","3","แม่ศึก","4","4"
"50","4","ทุ่งข้าวพวง","7","4"
"50","4","ปิงโค้ง","6","4"
"50","4","เชียงดาว","1","4"
"50","4","เมืองคอง","5","4"
"50","4","เมืองงาย","3","4"
"50","4","เมืองนะ","2","4"
"50","4","แม่นะ","4","4"
"50","5","ตลาดขวัญ","7","4"
"50","5","ตลาดใหญ่","10","4"
"50","5","ป่าป้อง","4","4"
"50","5","ป่าลาน","6","4"
"50","5","ป่าเมี่ยง","13","4"
"50","5","ลวงเหนือ","3","4"
"50","5","สง่าบ้าน","5","4"
"50","5","สันปูเลย","2","4"
"50","5","สำราญราษฎร์","8","4"
"50","5","เชิงดอย","1","4"
"50","5","เทพเสด็จ","14","4"
"50","5","แม่คือ","9","4"
"50","5","แม่ฮ้อยเงิน","11","4"
"50","5","แม่โป่ง","12","4"
"50","6","กื้ดช้าง","12","4"
"50","6","ขี้เหล็ก","3","4"
"50","6","ช่อแล","4","4"
"50","6","บ้านช้าง","11","4"
"50","6","บ้านเป้า","7","4"
"50","6","ป่าแป๋","9","4"
"50","6","สบเปิง","6","4"
"50","6","สันป่ายาง","8","4"
"50","6","สันมหาพน","1","4"
"50","6","อินทขิล","13","4"
"50","6","เมืองก๋าย","10","4"
"50","6","แม่หอพระ","5","4"
"50","6","แม่แตง","2","4"
"50","7","ขี้เหล็ก","4","4"
"50","7","ดอนแก้ว","10","4"
"50","7","ริมเหนือ","2","4"
"50","7","ริมใต้","1","4"
"50","7","สะลวง","5","4"
"50","7","สันโป่ง","3","4"
"50","7","ห้วยทราย","6","4"
"50","7","เหมืองแก้ว","11","4"
"50","7","แม่สา","9","4"
"50","7","แม่แรม","7","4"
"50","7","โป่งแยง","8","4"
"50","8","บ่อแก้ว","4","4"
"50","8","ยั้งเมิน","5","4"
"50","8","สะเมิงเหนือ","2","4"
"50","8","สะเมิงใต้","1","4"
"50","8","แม่สาบ","3","4"
"50","9","ม่อนปิ่น","3","4"
"50","9","สันทราย","6","4"
"50","9","เวียง","1","4"
"50","9","แม่ข่า","11","4"
"50","9","แม่คะ","10","4"
"50","9","แม่งอน","4","4"
"50","9","แม่สูน","5","4"
"50","9","โป่งน้ำร้อน","12","4"
"50","10","ท่าตอน","5","4"
"50","10","บ้านหลวง","6","4"
"50","10","มะลิกา","7","4"
"50","10","สันต้นหมื้อ","3","4"
"50","10","แม่นาวาง","4","4"
"50","10","แม่สาว","2","4"
"50","10","แม่อาย","1","4"
"50","11","ทุ่งหลวง","2","4"
"50","11","น้ำแพร่","7","4"
"50","11","บ้านโป่ง","6","4"
"50","11","ป่าตุ้ม","3","4"
"50","11","ป่าไหน่","4","4"
"50","11","สันทราย","5","4"
"50","11","เขื่อนผาก","8","4"
"50","11","เวียง","1","4"
"50","11","แม่ปั๋ง","10","4"
"50","11","แม่แวน","9","4"
"50","11","โหล่งขอด","11","4"
"50","12","ทุ่งต้อม","10","4"
